	subject	list	trial_type	position	item	text	span	scheme	story	trial
349	15	15	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	1
350	15	15	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	1
351	15	15	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	1
352	15	15	recall	1	0	One bright, sunny day, Kaylie and Rachel decided to use their off day to go to the beach.	[0, 89]	baseline	Beach	1
353	15	15	recall	2	1	When they arrived at Old Orchard Beach in Maine, they saw the crystal clear water.	[89, 171]	baseline	Beach	1
354	15	15	recall	3	4	People were laying on white, orange, pink and yellow towels.	[171, 231]	baseline	Beach	1
355	15	15	recall	4	4	Some were seen stretched on beach chairs with big hats to avoid the rays of the sun.	[231, 315]	baseline	Beach	1
356	15	15	recall	5	5	Kaylie swam in the water while Rachel laid down.	[315, 363]	baseline	Beach	1
357	15	15	recall	6	7	There was a little girl in a purple bathing suit with yellow floaties on her arms.	[363, 445]	baseline	Beach	1
358	15	15	recall	7	8	A boy swam beside her.	[445, 467]	baseline	Beach	1
359	15	15	recall	8	9	Kaylie thought fondly of swimming memories with her brothers.	[467, 528]	baseline	Beach	1
360	15	15	recall	9	11	She thought what a perfect day she was having, relieved of the usual stress.	[528, 604]	baseline	Beach	1
361	15	15	recall	10	9	With this in mind, she joined her friend Rachel.	[604, 652]	baseline	Beach	1
362	15	16	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	2
363	15	16	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	2
364	15	16	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	2
365	15	16	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	2
366	15	16	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	2
367	15	16	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	2
368	15	16	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	2
369	15	16	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	2
370	15	16	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	2
371	15	16	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	2
372	15	16	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	2
373	15	16	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	2
374	15	16	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	2
375	15	16	recall	1	0	One hot and sunny day, Kaylie and Rachel decided to take advantage of their off day and head to the beach.	[0, 106]	baseline	Beach	2
376	15	16	recall	2	2	Walking from the parking lot, they saw the crystal clear water of Old Orchard Beach in Maine on the blue horizon.	[106, 219]	baseline	Beach	2
377	15	16	recall	3	4	Some people were on pink, orange, white, and yellow towels.	[219, 278]	baseline	Beach	2
378	15	16	recall	4	4	Others were lying on beach chairs with thick-brimmed hats to avoid the suns' rays.	[278, 360]	baseline	Beach	2
379	15	16	recall	5	5	Kaylie laid down as people made sandcastles around her.	[360, 415]	baseline	Beach	2
380	15	16	recall	6	2	Rachel dipped into the water.	[415, 444]	baseline	Beach	2
381	15	16	recall	7	7	A little girl in a light purple bathing suit with little yellow floaties on her arms swam past her, followed by a boy in green trunks.	[444, 578]	baseline	Beach	2
382	15	16	recall	8	9	Rachel thought of memories of swimming with her brothers.	[578, 635]	baseline	Beach	2
383	15	16	recall	9	11	She decided to relish in the relief of her everyday anxieties.	[635, 697]	baseline	Beach	2
384	15	16	recall	10	9	She joined Kaylie by the beachside.	[697, 732]	baseline	Beach	2
385	15	17	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	3
386	15	17	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	3
387	15	17	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	3
388	15	17	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	3
389	15	17	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	3
390	15	17	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	3
391	15	17	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	3
392	15	17	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	3
393	15	17	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	3
394	15	17	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	3
395	15	17	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	3
396	15	17	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	3
397	15	17	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	3
398	15	17	recall	1	11	Rachel and Suzie were two friends who worked hard together and were good girls in general.	[0, 90]	baseline	Beach	3
399	15	17	recall	2	0	One day, they decided to hit the beach.	[90, 129]	baseline	Beach	3
400	15	17	recall	3	0	They lived in a coastal area, but obviously couldn't regularly find the time for sunny leisure.	[129, 224]	baseline	Beach	3
401	15	17	recall	4	1	They were met with the bright sun, the gentle sea breeze, and cozy, sandy shores, not to mention the beach denizens in similar, if not identical, spirits.	[224, 378]	baseline	Beach	3
402	15	17	recall	5	5	They laid on their beach blankets together, until Rachel decided to swim.	[378, 451]	baseline	Beach	3
403	15	17	recall	6	1	Suzie watched the different people basking in the rays in mirth.	[451, 515]	baseline	Beach	3
404	15	17	recall	7	9	She reminisced upon seeing a boy with his little sister in their bright bathing suits, reminding her of her childhood dalliances.	[515, 644]	baseline	Beach	3
405	15	17	recall	8	11	Overall, it was a profound day.	[644, 675]	baseline	Beach	3
406	16	18	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	1
407	16	18	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	1
408	16	18	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	1
409	16	18	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	1
410	16	18	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	1
411	16	18	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	1
412	16	18	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	1
413	16	18	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	1
414	16	18	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	1
415	16	18	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	1
416	16	18	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	1
417	16	18	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	1
418	16	18	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	1
419	16	18	recall	1	0	It was a hot, sunny summer day and Rachel and Kaylie decided to take advantage of their off day and head to the beach.	[0, 118]	baseline	Beach	1
420	16	18	recall	2	6	The sun was an optimistic yellow pellet and upon arriving at the beach, the water glistened like a million crystals.	[118, 234]	baseline	Beach	1
421	16	18	recall	3	4	Some people were stretched out on yellow, pink, and white striped towels, while others were lounging in lawn chairs wearing wide-brimmed hats to protect their faces from the sun.	[234, 412]	baseline	Beach	1
422	16	18	recall	4	5	Rachel decided to cool off in the water while Kaylie lay down on her towel for a quick nap.	[412, 503]	baseline	Beach	1
423	16	18	recall	5	5	Children decorated sandcastles with smooth seashells.	[503, 556]	baseline	Beach	1
424	16	18	recall	6	8	Rachel watched as a young girl in a purple bathing suit with yellow floaties darted in front of her, to join her mother, followed by a young boy in a green swimsuit.	[556, 721]	baseline	Beach	1
425	16	18	recall	7	9	She reminisced about fond memories of beach days past spent with her mother and brothers.	[721, 810]	baseline	Beach	1
426	16	18	recall	8	10	Rachel also watched a group of 4 teenagers flying colorful hang-gliders above her.	[810, 892]	baseline	Beach	1
427	16	18	recall	9	11	She then blissfully decided that today was a perfect day, as her anxieties drifted away.	[892, 980]	baseline	Beach	1
428	16	18	recall	10	12	She enjoyed the ocean water for a bit longer before returning to the shore to join Kaylie to lie down on the warm sand.	[980, 1099]	baseline	Beach	1
429	16	19	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	2
430	16	19	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	2
431	16	19	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	2
432	16	19	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	2
433	16	19	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	2
434	16	19	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	2
435	16	19	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	2
436	16	19	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	2
437	16	19	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	2
438	16	19	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	2
439	16	19	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	2
440	16	19	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	2
441	16	19	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	2
442	16	19	recall	1	0	One day, Kaylie and Rachel decided to visit Old Orchard Beach in Maine to take advantage of their day off.	[0, 106]	baseline	Beach	2
443	16	19	recall	2	2	The sun was an optimistic yellow pellet, and the water glistened like crystals before fading into a dark blue on the horizon, when they arrived at the parking lot.	[106, 269]	baseline	Beach	2
444	16	19	recall	3	4	Some people were on yellow, pink, white, or orange towels, while others were stretched out on lounge chairs wearing wide-brimmed hats to shield their eyes from the sun.	[269, 437]	baseline	Beach	2
445	16	19	recall	4	5	Children were decorating sandcastles with smooth seashells.	[437, 496]	baseline	Beach	2
446	16	19	recall	5	5	After reaching the beach, Rachel decided to cool off in the water while Kaylie took a nap on the sand.	[496, 598]	baseline	Beach	2
447	16	19	recall	6	7	After heading into the surf, Rachel watch a young girl in a light purple bathing suit with small yellow floaties go darting past her, followed by a boy in a green swimsuit.	[598, 770]	baseline	Beach	2
448	16	19	recall	7	9	Rachel smiled as she reminisced about beach days past with her brothers.	[770, 842]	baseline	Beach	2
449	16	19	recall	8	11	Rachel watched four teenagers flying colorful paragliders above her, and determined that this was truly a perfect day, as her anxieties of life faded away for a while.	[842, 1009]	baseline	Beach	2
450	16	19	recall	9	12	Rachel then returned to the shore to join Kaylie to lie down on the warm sand.	[1009, 1087]	baseline	Beach	2
451	17	20	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	1
452	17	20	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	1
453	17	20	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	1
454	17	20	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	1
455	17	20	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	1
456	17	20	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	1
457	17	20	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	1
458	17	20	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	1
459	17	20	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	1
460	17	20	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	1
461	17	20	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	1
462	17	20	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	1
463	17	20	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	1
464	17	20	recall	1	0	One day, Kaylie and Rachel decided to take advantage of their off day and go to the beach.	[0, 90]	baseline	Beach	1
465	17	20	recall	2	1	The sun was like a yellow pellet that guided them to their location at Old Orchard Beach in Maine.	[90, 188]	baseline	Beach	1
466	17	20	recall	3	3	The beach was swarmed with people.	[188, 222]	baseline	Beach	1
467	17	20	recall	4	4	Towels of yellow, white, orange and pink covered the sand while adults wore hats with large brims to keep the sun out of their eyes.	[222, 354]	baseline	Beach	1
468	17	20	recall	5	5	Kaylie laid her towel down to take a nap in the sun, while Rachel went for a swim in the ocean.	[354, 449]	baseline	Beach	1
469	17	20	recall	6	7	Just before Rachel got to the surf, she saw a little girl swim by in her purple bathing suit and her yellow floaties.	[449, 566]	baseline	Beach	1
470	17	20	recall	7	8	Followed closely behind her was a boy wearing bright green swim trunks.	[566, 637]	baseline	Beach	1
471	17	20	recall	8	11	This reminded Rachel of the summers she had as a child with her brothers swimming about.	[637, 725]	baseline	Beach	1
472	17	20	recall	9	11	This has really been the most perfect day, Rachel thought to herself as she felt all of the anxieties of life melt away for a while.	[725, 857]	baseline	Beach	1
473	17	20	recall	10	5	She swam towards the shore and left the ocean to go sit next to Kaylie and join her for a nap on the sand.	[857, 963]	baseline	Beach	1
474	17	21	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	2
475	17	21	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	2
476	17	21	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	2
477	17	21	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	2
478	17	21	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	2
479	17	21	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	2
480	17	21	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	2
481	17	21	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	2
482	17	21	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	2
483	17	21	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	2
484	17	21	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	2
485	17	21	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	2
486	17	21	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	2
487	17	21	recall	1	0	One day, Kaylie and Rachel decided to take advantage of their day off and head  to the beach.	[0, 93]	baseline	Beach	2
488	17	21	recall	2	1	The sun was an optimistic yellow pellet, guiding the two to Old Orchard Beach in Main.	[93, 179]	baseline	Beach	2
489	17	21	recall	3	2	When they parked and walked to the beach, they saw the water on the horizon fade into a deep blue.	[179, 277]	baseline	Beach	2
490	17	21	recall	4	3	The beach was swarmed.	[277, 299]	baseline	Beach	2
491	17	21	recall	5	4	People laid on orange, yellow, white and pink beach towels or were reclining back in lounge chairs with broad-brimmed hats to shade themselves from the sun.	[299, 455]	baseline	Beach	2
492	17	21	recall	6	5	Children were decorating sandcastles with smooth seashells.	[455, 514]	baseline	Beach	2
493	17	21	recall	7	5	Kaylie stretched out her beach towel for a nap in the sun, while Rachel walked to the water to cool off in the ocean.	[514, 631]	baseline	Beach	2
494	17	21	recall	8	6	The water on the beach shone like a million  little crystals.	[631, 692]	baseline	Beach	2
495	17	21	recall	9	7	Just before reaching the surf, a little girl with freckles and a light purple bathing suit with little yellow floaties ran past Rachel.	[692, 827]	baseline	Beach	2
496	17	21	recall	10	7	Shortly after her, a boy with bright green bathing trunks ran by.	[827, 892]	baseline	Beach	2
497	17	21	recall	11	9	This reminded Rachel of her summer memories with her brothers on the beach.	[892, 967]	baseline	Beach	2
498	17	21	recall	12	10	After swimming in the ocean for a while, she looked up and say 4 teenagers up in the air.	[967, 1056]	baseline	Beach	2
499	17	21	recall	13	11	This really was the most perfect day she thought as her daily anxieties washed away.	[1056, 1140]	baseline	Beach	2
500	17	21	recall	14	12	She stayed in a bit longer, then swam out of the ocean to jo	[1140, 1200]	baseline	Beach	2
501	18	22	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	1
502	18	22	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	1
503	18	22	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	1
504	18	22	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	1
505	18	22	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	1
506	18	22	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	1
507	18	22	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	1
508	18	22	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	1
509	18	22	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	1
510	18	22	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	1
511	18	22	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	1
512	18	22	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	1
513	18	22	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	1
514	18	22	recall	1	0	It was a hot and sunny day and Kaylie and Rachel decided to take advantage of their day off and go to the beach.	[0, 112]	baseline	Beach	1
515	18	22	recall	2	1	The sun was an optimistic, yellow pellet, blistering as they drove to Old Orchard Beach in Maine.	[112, 209]	baseline	Beach	1
516	18	22	recall	3	2	They pulled up and saw the crystal water as it faded into dark blue on the horizon.	[209, 292]	baseline	Beach	1
517	18	22	recall	4	3	The beach was swarming with people.	[292, 327]	baseline	Beach	1
518	18	22	recall	5	4	Some people had orange, yellow, white, or pink towels, while some were stretched out on lounge chairs with wide brimmed hats to protect themselves from the sun.	[327, 487]	baseline	Beach	1
519	18	22	recall	6	0	When they got to the beach, Kaylie decided to take a nap on her towel on the shore.	[487, 570]	baseline	Beach	1
520	18	22	recall	7	5	Rachel decided to cool off in the ocean.	[570, 610]	baseline	Beach	1
521	18	22	recall	8	7	A little girl in a purple bathing suit with yellow floaties darted past her, followed by a little boy in green swim shorts.	[610, 733]	baseline	Beach	1
522	18	22	recall	9	9	She smiled as she reminisced about spending time with her brother.	[733, 799]	baseline	Beach	1
523	18	22	recall	10	10	While she was in the ocean, she watched four teenagers fly colorful paragliders.	[799, 879]	baseline	Beach	1
524	18	22	recall	11	11	She relaxed as she let all her anxieties go.	[879, 923]	baseline	Beach	1
525	18	22	recall	12	5	Then she joined Kaylie for a nap in the sand.	[923, 968]	baseline	Beach	1
526	18	23	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	2
527	18	23	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	2
528	18	23	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	2
529	18	23	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	2
530	18	23	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	2
531	18	23	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	2
532	18	23	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	2
533	18	23	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	2
534	18	23	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	2
535	18	23	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	2
536	18	23	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	2
537	18	23	study	12	11	She thought to herself that the day was truly perfect, and all anxieties from her daily life were absent for a while.	[1245, 1362]	baseline	Beach	2
538	18	23	study	13	12	She closed her eyes for a few seconds to savor the moment before going to lie down next to Kaylie in the warm sand.	[1362, 1477]	baseline	Beach	2
539	18	23	recall	1	0	It was a hot and sunny day and Kaylie and Rachel decided to take advantage of their day off and take a trip to the beach.	[0, 121]	baseline	Beach	2
540	18	23	recall	2	1	The sun was a yellow optimistic pellet in the sky as they drove to Old Orchard Beach in Maine.	[121, 215]	baseline	Beach	2
541	18	23	recall	3	2	As they approached the beach, they saw the crystal water that faded into deep blue on the horizon.	[215, 313]	baseline	Beach	2
542	18	23	recall	4	3	The beach was swarmed with people.	[313, 347]	baseline	Beach	2
543	18	23	recall	5	4	People were on yellow, orange, white, and pink towels, while others were stretched out on lounge chairs wearing wide brimmed hats shading their eyes from the suns rays.	[347, 515]	baseline	Beach	2
544	18	23	recall	6	5	Children were decorating sand castles with smooth shells.	[515, 572]	baseline	Beach	2
545	18	23	recall	7	0	Kaylie decided to take a quick nap while Rachel went to the ocean to cool off.	[572, 650]	baseline	Beach	2
546	18	23	recall	8	7	As Rachel reached the surf of the crystal waters, a little girl in a purple bathing suit with freckles and yellow floaties darted in front of her followed by a little boy in green swim shorts.	[650, 842]	baseline	Beach	2
547	18	23	recall	9	9	She smiled as she reminisced about beach days with her brothers.	[842, 906]	baseline	Beach	2
548	18	23	recall	10	10	While she was in the water, she watched four teenagers fly beautiful paragliders.	[906, 987]	baseline	Beach	2
549	18	23	recall	11	11	She felt like the day was perfect.	[987, 1021]	baseline	Beach	2
550	18	23	recall	12	11	She closer her eyes for a few moments to savor the experience as she felt her anxieties slip away.	[1021, 1119]	baseline	Beach	2
551	18	23	recall	13	5	She got up and joined Kaylie on the sand.	[1119, 1160]	baseline	Beach	2
552	19	24	study	1	0	It was a hot, sunny day and Kaylie and Rachel decided to take advantage of their off day and take a trip to the beach.	[0, 118]	baseline	Beach	1
553	19	24	study	2	1	The sun was an optimistic yellow pellet, blistering in the sky as they were on their way to Old Orchard Beach in Maine.	[118, 237]	baseline	Beach	1
554	19	24	study	3	2	Once arriving and walking from the parking lot, they spotted the crystal clear water that faded into a deep blue on the horizon.	[237, 365]	baseline	Beach	1
555	19	24	study	4	3	The beach was swarming with people.	[365, 400]	baseline	Beach	1
556	19	24	study	5	4	Some on yellow, orange, white, and pink towels, while others were seen stretched out on lounge chairs with broad-brimmed hats shading their eyes from the rays of the sun.	[400, 570]	baseline	Beach	1
557	19	24	study	6	5	Children were decorating sandcastles with smooth, round seashells, and Kaylie decided to stretch out on her towel in the sand for a quick nap while Rachel went to cool off in the ocean.	[570, 755]	baseline	Beach	1
558	19	24	study	7	6	The sun shined on the water, causing it to look like a million little crystals.	[755, 834]	baseline	Beach	1
559	19	24	study	8	7	Just before making it to the surf, Rachel saw a little girl with freckles in a light purple bathing suit and little yellow floaties on her arms.	[834, 978]	baseline	Beach	1
560	19	24	study	9	8	The girl darted in front of Rachel, closely followed by a boy in green swimming shorts.	[978, 1065]	baseline	Beach	1
561	19	24	study	10	9	Rachel smiled as she reminisced on memories of beach days with her brothers.	[1065, 1141]	baseline	Beach	1
562	19	24	study	11	10	After spending some time in the water, she looked up and saw four teenagers flying colorful paragliders.	[1141, 1245]	baseline	Beach	1
